label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
peace,0.52978,1.01137,0.44357,0.972,0.38732,0.87255,0.43313,0.77977,0.49585,0.71685,0.40305,0.62777,0.3563,0.47075,0.3327,0.37675,0.31786,0.29501,0.48752,0.61557,0.48617,0.42986,0.4871,0.31452,0.49079,0.21408,0.55794,0.65806,0.56266,0.56645,0.53893,0.69235,0.52878,0.7748,0.61607,0.73502,0.60422,0.68635,0.57924,0.76237,0.56897,0.81659
peace,0.52978,1.01137,0.44357,0.972,0.38732,0.87255,0.43313,0.77977,0.49585,0.71685,0.40305,0.62777,0.3563,0.47075,0.3327,0.37675,0.31786,0.29501,0.48752,0.61557,0.48617,0.42986,0.4871,0.31452,0.49079,0.21408,0.55794,0.65806,0.56266,0.56645,0.53893,0.69235,0.52878,0.7748,0.61607,0.73502,0.60422,0.68635,0.57924,0.76237,0.56897,0.81659
peace,0.52751,0.99721,0.44264,0.96581,0.38573,0.85721,0.43269,0.76227,0.49406,0.69392,0.39984,0.61951,0.35127,0.46192,0.32523,0.36512,0.30871,0.2832,0.48227,0.60505,0.4798,0.41681,0.477,0.29874,0.47749,0.19681,0.55213,0.64442,0.55716,0.54607,0.53284,0.67268,0.52265,0.76007,0.6117,0.71791,0.59805,0.67261,0.57264,0.75163,0.56246,0.809
peace,0.53107,0.99103,0.44424,0.95695,0.38442,0.84465,0.4282,0.74577,0.48906,0.67439,0.3954,0.61427,0.34634,0.45324,0.31932,0.3532,0.30342,0.26872,0.4747,0.60038,0.47088,0.40808,0.46867,0.28623,0.47142,0.18288,0.54405,0.63622,0.55281,0.53185,0.53158,0.65756,0.52347,0.7488,0.60591,0.70443,0.59463,0.65269,0.5724,0.74173,0.56517,0.81172
peace,0.53207,0.9949,0.443,0.95308,0.37839,0.83929,0.41503,0.73808,0.48054,0.66316,0.39246,0.59877,0.34129,0.4332,0.31276,0.33583,0.29508,0.24992,0.47285,0.5855,0.46536,0.3889,0.45984,0.26705,0.46067,0.16529,0.54319,0.62407,0.5511,0.50986,0.52223,0.6337,0.51063,0.72382,0.60627,0.69544,0.59107,0.64491,0.56137,0.73447,0.55011,0.80379
peace,0.53303,0.99667,0.43825,0.94722,0.37361,0.83323,0.41127,0.72734,0.48008,0.64953,0.38769,0.59152,0.33383,0.42957,0.30544,0.33019,0.28958,0.24117,0.46988,0.57729,0.45581,0.38,0.45037,0.25833,0.4513,0.15412,0.54122,0.61702,0.54652,0.49457,0.52052,0.62397,0.50893,0.71995,0.60642,0.69069,0.59082,0.635,0.56215,0.72466,0.54867,0.79663
peace,0.53625,1.00088,0.43976,0.95796,0.37385,0.84748,0.40631,0.73768,0.47044,0.65419,0.38078,0.59779,0.32613,0.43279,0.29769,0.33054,0.28123,0.24114,0.46474,0.5812,0.45018,0.38181,0.4445,0.256,0.44428,0.14804,0.53817,0.61877,0.54078,0.4941,0.51623,0.62483,0.50536,0.72177,0.60493,0.69047,0.58859,0.6366,0.56127,0.72861,0.54888,0.80252
peace,0.53688,1.01919,0.4404,0.97075,0.37714,0.86334,0.4047,0.74574,0.46589,0.66209,0.38294,0.61913,0.32633,0.44751,0.29775,0.34425,0.27958,0.25621,0.46578,0.60265,0.44723,0.39408,0.44004,0.26298,0.4385,0.1532,0.53972,0.64008,0.54001,0.51001,0.5162,0.63732,0.50547,0.73236,0.60641,0.71209,0.58772,0.641,0.56087,0.72959,0.54882,0.80435
peace,0.53164,1.01997,0.43994,0.9798,0.3762,0.86894,0.40841,0.76406,0.46645,0.69113,0.38126,0.62901,0.32467,0.45718,0.29527,0.35372,0.27727,0.26674,0.46553,0.61288,0.44734,0.40733,0.43838,0.27785,0.43775,0.1691,0.54133,0.64949,0.54312,0.52109,0.52059,0.64625,0.5123,0.73911,0.61099,0.72225,0.59387,0.66338,0.57092,0.75044,0.5634,0.82105
peace,0.52227,1.03502,0.43577,0.99635,0.38374,0.88571,0.43112,0.78508,0.48895,0.70511,0.38834,0.63958,0.32814,0.47255,0.29428,0.36785,0.27486,0.27978,0.47563,0.62075,0.45343,0.41851,0.44076,0.2907,0.43851,0.17834,0.55575,0.66032,0.55743,0.53597,0.53739,0.67655,0.53303,0.77505,0.62612,0.73878,0.61324,0.6696,0.59238,0.7527,0.58776,0.81725
peace,0.55024,1.04428,0.45619,1.00745,0.40326,0.913,0.44927,0.81633,0.50931,0.75829,0.40316,0.66661,0.34382,0.49872,0.30932,0.39648,0.28883,0.30865,0.49558,0.65022,0.47574,0.45112,0.46753,0.32348,0.46742,0.21063,0.57657,0.69233,0.58429,0.58088,0.56203,0.70205,0.54645,0.79371,0.6459,0.77148,0.63864,0.70165,0.61726,0.7708,0.60068,0.83387
peace,0.55024,1.04428,0.45619,1.00745,0.40326,0.913,0.44927,0.81633,0.50931,0.75829,0.40316,0.66661,0.34382,0.49872,0.30932,0.39648,0.28883,0.30865,0.49558,0.65022,0.47574,0.45112,0.46753,0.32348,0.46742,0.21063,0.57657,0.69233,0.58429,0.58088,0.56203,0.70205,0.54645,0.79371,0.6459,0.77148,0.63864,0.70165,0.61726,0.7708,0.60068,0.83387
peace,0.54824,1.0308,0.46375,0.99014,0.42148,0.88827,0.47328,0.80154,0.54192,0.74743,0.41399,0.66784,0.35862,0.49665,0.32522,0.39518,0.30507,0.30769,0.50658,0.65711,0.49559,0.46192,0.48731,0.33624,0.48622,0.22463,0.5876,0.70487,0.6035,0.60155,0.58022,0.72427,0.5657,0.81436,0.65701,0.78695,0.65886,0.7283,0.64028,0.80033,0.62784,0.86237
peace,0.54786,1.05289,0.46834,1.01721,0.42364,0.91748,0.47171,0.82671,0.54402,0.75347,0.42405,0.67098,0.37062,0.50327,0.33813,0.40078,0.31993,0.31135,0.51268,0.66256,0.50318,0.45887,0.50098,0.33105,0.50517,0.21807,0.58996,0.71228,0.60946,0.58566,0.59284,0.71548,0.58189,0.81369,0.65893,0.79787,0.66678,0.72575,0.65087,0.81439,0.63694,0.89183
peace,0.55516,1.07929,0.47237,1.03981,0.42758,0.93546,0.47331,0.82802,0.54686,0.74514,0.42871,0.67649,0.37813,0.49814,0.34399,0.39375,0.32807,0.30499,0.52029,0.6654,0.50552,0.45667,0.50347,0.33018,0.51228,0.21664,0.59943,0.71371,0.61699,0.57691,0.59006,0.71232,0.57284,0.81188,0.66961,0.79864,0.67127,0.71711,0.64802,0.80944,0.62941,0.88958
peace,0.54013,1.03379,0.46509,1.00654,0.42388,0.90828,0.47311,0.81723,0.54317,0.7386,0.42979,0.66416,0.38068,0.49692,0.346,0.39298,0.32662,0.30133,0.51659,0.65499,0.51004,0.45381,0.50778,0.32723,0.51289,0.21278,0.5934,0.70143,0.61335,0.57685,0.59445,0.71212,0.58506,0.81269,0.66212,0.7822,0.66853,0.7167,0.65062,0.80875,0.63845,0.88674
peace,0.55945,1.0335,0.47202,0.99959,0.41571,0.9056,0.45765,0.80808,0.52503,0.74017,0.42674,0.66403,0.37613,0.49061,0.34627,0.38935,0.33015,0.29872,0.51605,0.65116,0.50724,0.44858,0.50406,0.32395,0.50813,0.21082,0.59512,0.69822,0.60589,0.57539,0.58341,0.70027,0.57048,0.79637,0.66511,0.78142,0.66306,0.70488,0.63828,0.78281,0.62166,0.85488
peace,0.54272,1.05562,0.45348,1.00888,0.40624,0.89741,0.4565,0.79202,0.51609,0.70686,0.41697,0.65718,0.36665,0.48345,0.3368,0.38186,0.32138,0.29478,0.50585,0.64567,0.49678,0.44133,0.49255,0.3158,0.49707,0.2058,0.58624,0.69327,0.59648,0.5549,0.57168,0.67743,0.56164,0.76979,0.6575,0.77882,0.6505,0.69124,0.62438,0.76297,0.61269,0.82789
peace,0.5369,1.03153,0.45127,0.98684,0.4049,0.8768,0.45687,0.76877,0.51453,0.68032,0.41076,0.64689,0.35906,0.47615,0.32946,0.37279,0.31356,0.28517,0.49648,0.63216,0.48387,0.43211,0.48043,0.30493,0.48557,0.19584,0.57539,0.67318,0.58399,0.5385,0.56086,0.67023,0.55264,0.76658,0.64641,0.75081,0.63853,0.66974,0.61375,0.75027,0.60342,0.81978
peace,0.55017,0.99398,0.45963,0.96599,0.40707,0.86634,0.45305,0.75162,0.51455,0.66104,0.40258,0.6322,0.35401,0.46686,0.32286,0.36628,0.30651,0.28109,0.4891,0.61059,0.47821,0.41659,0.4747,0.28902,0.48051,0.17838,0.56575,0.64347,0.57694,0.5289,0.55627,0.664,0.54777,0.76342,0.63342,0.71258,0.63222,0.64734,0.61046,0.7397,0.59782,0.81865
peace,0.54013,1.02661,0.44791,0.9825,0.39549,0.86914,0.44164,0.74291,0.50717,0.652,0.39913,0.6347,0.34949,0.45872,0.32099,0.35575,0.30646,0.26764,0.48574,0.61939,0.47189,0.41589,0.46881,0.28788,0.47477,0.1756,0.5625,0.65558,0.57161,0.51402,0.54341,0.65219,0.5308,0.75323,0.63366,0.72613,0.62435,0.63649,0.59843,0.72975,0.58554,0.81143
peace,0.54193,1.02719,0.44642,0.97847,0.39103,0.85568,0.43329,0.73342,0.49714,0.64826,0.40157,0.62686,0.34747,0.45042,0.31918,0.35121,0.3043,0.2639,0.48688,0.61315,0.4724,0.40856,0.46662,0.28383,0.46853,0.17716,0.56251,0.65063,0.57007,0.50156,0.54179,0.62951,0.52917,0.72975,0.63248,0.72108,0.61818,0.6387,0.59094,0.72234,0.57955,0.79884
peace,0.55326,1.02764,0.45797,0.98224,0.40344,0.86326,0.43601,0.728,0.49584,0.64336,0.40624,0.62999,0.35221,0.44753,0.32363,0.34652,0.30814,0.26239,0.49071,0.6142,0.47089,0.4071,0.46605,0.2828,0.46885,0.1725,0.56427,0.64959,0.57027,0.49695,0.54277,0.62338,0.5294,0.71832,0.63277,0.71818,0.61787,0.6303,0.59218,0.71721,0.58085,0.79568
peace,0.55781,1.02588,0.4595,0.96985,0.40545,0.84665,0.43762,0.7075,0.49572,0.61931,0.41158,0.62331,0.35741,0.44119,0.33054,0.34168,0.316,0.25845,0.49479,0.60927,0.47811,0.40208,0.47499,0.2776,0.47806,0.1708,0.56706,0.64596,0.57128,0.49317,0.54449,0.61203,0.53164,0.70362,0.63485,0.71391,0.61968,0.6282,0.59272,0.70745,0.58075,0.78127
peace,0.55542,1.01139,0.45818,0.95942,0.40057,0.83238,0.43471,0.70351,0.49139,0.61797,0.41245,0.61027,0.36112,0.43523,0.33559,0.33701,0.32187,0.25289,0.49361,0.5969,0.48327,0.39352,0.48003,0.26974,0.48408,0.16779,0.56387,0.63214,0.56873,0.4876,0.53818,0.60284,0.5249,0.6942,0.62939,0.69712,0.60924,0.61473,0.58387,0.69453,0.57759,0.76894
peace,0.54503,0.98496,0.44858,0.93544,0.39116,0.80656,0.43094,0.68428,0.49494,0.61175,0.4062,0.59706,0.35554,0.4284,0.32985,0.3303,0.31564,0.24604,0.48637,0.58445,0.47793,0.38482,0.47575,0.26246,0.48026,0.16156,0.55728,0.62052,0.56662,0.47725,0.53858,0.59678,0.52554,0.69324,0.62304,0.68509,0.60823,0.60655,0.58538,0.68397,0.57826,0.7556
peace,0.53742,0.98318,0.44081,0.92102,0.38701,0.79605,0.4248,0.67399,0.48752,0.59716,0.40129,0.58573,0.35254,0.4166,0.32715,0.32338,0.31297,0.24097,0.4808,0.57344,0.47107,0.37161,0.46852,0.25502,0.4722,0.15755,0.55125,0.6103,0.55473,0.4679,0.52843,0.58257,0.5171,0.67301,0.61612,0.67733,0.59858,0.59621,0.57366,0.67539,0.56598,0.74886
peace,0.53862,0.98686,0.43977,0.91383,0.38902,0.79341,0.41972,0.65714,0.48618,0.58656,0.39741,0.59038,0.34859,0.40829,0.32248,0.31666,0.30854,0.23449,0.47748,0.57406,0.46655,0.36442,0.46499,0.24794,0.46898,0.14347,0.5483,0.60809,0.54917,0.4571,0.52132,0.57627,0.50888,0.66462,0.60999,0.67428,0.59076,0.58744,0.56605,0.66321,0.55885,0.73243
peace,0.53297,0.96515,0.43932,0.89901,0.38366,0.77635,0.41803,0.64996,0.48565,0.57931,0.39608,0.57481,0.34816,0.40186,0.32224,0.31171,0.30823,0.22944,0.4753,0.56172,0.46599,0.35506,0.46248,0.23692,0.46578,0.13576,0.54475,0.59717,0.54771,0.45589,0.51798,0.5691,0.50341,0.65898,0.60728,0.66165,0.58607,0.5853,0.55933,0.65891,0.54946,0.7277
peace,0.53357,0.95036,0.43851,0.89127,0.38273,0.76978,0.41869,0.64424,0.48716,0.57719,0.39319,0.56542,0.34806,0.39568,0.32573,0.30064,0.31342,0.21379,0.47083,0.55318,0.46566,0.35065,0.46485,0.2336,0.46902,0.13248,0.53906,0.58788,0.5493,0.44892,0.51872,0.56491,0.50158,0.65772,0.60303,0.65227,0.58771,0.58201,0.55833,0.66175,0.5458,0.73359
peace,0.5307,0.93777,0.43696,0.87296,0.38247,0.75743,0.4146,0.63568,0.48162,0.56736,0.39716,0.55681,0.3512,0.38707,0.32806,0.29089,0.31642,0.20545,0.4727,0.54667,0.46522,0.34906,0.46589,0.23295,0.47285,0.13369,0.53886,0.58237,0.54549,0.44586,0.51637,0.5605,0.50268,0.65084,0.59987,0.6464,0.58351,0.56741,0.55525,0.64472,0.54476,0.71591
peace,0.53114,0.92734,0.43792,0.85877,0.38815,0.75183,0.41672,0.63101,0.4828,0.56705,0.39833,0.55139,0.35154,0.3811,0.33013,0.28546,0.32015,0.20338,0.47505,0.54034,0.4677,0.3427,0.4694,0.22663,0.47594,0.12674,0.54006,0.5757,0.54811,0.44165,0.51817,0.55546,0.50291,0.64381,0.59944,0.64238,0.58462,0.56217,0.55525,0.64112,0.54228,0.71193
peace,0.53678,0.93307,0.43819,0.85621,0.39043,0.75133,0.41406,0.62568,0.47963,0.56602,0.39945,0.5453,0.35495,0.37474,0.33353,0.27909,0.32402,0.19369,0.47475,0.53229,0.46666,0.33524,0.47068,0.22319,0.47609,0.12338,0.53957,0.56933,0.54573,0.43629,0.51935,0.55072,0.50423,0.63554,0.59622,0.63875,0.58267,0.55703,0.55479,0.63361,0.54235,0.70007
peace,0.52886,0.92221,0.43688,0.84432,0.39155,0.74109,0.41541,0.61939,0.48342,0.55887,0.40271,0.53493,0.35905,0.36709,0.33633,0.27404,0.32583,0.19155,0.47702,0.52362,0.47211,0.32814,0.4764,0.21806,0.48184,0.11936,0.54179,0.56182,0.54814,0.43188,0.5204,0.54364,0.50399,0.62795,0.59573,0.63125,0.58333,0.55133,0.55533,0.62284,0.54283,0.68877
peace,0.53132,0.90354,0.43875,0.84297,0.38712,0.7308,0.41255,0.61651,0.47705,0.55134,0.40229,0.51866,0.36085,0.36171,0.3405,0.26938,0.32923,0.18877,0.47855,0.51136,0.47901,0.3253,0.48316,0.21103,0.49061,0.11449,0.54144,0.55124,0.54922,0.4281,0.51795,0.53353,0.50104,0.61757,0.59617,0.61919,0.58044,0.55304,0.55232,0.62842,0.54174,0.69577
peace,0.52907,0.90335,0.43798,0.84195,0.38793,0.72999,0.41371,0.61133,0.47886,0.55033,0.40281,0.5234,0.36162,0.36105,0.34154,0.26827,0.3305,0.1869,0.47788,0.51572,0.47909,0.32847,0.48391,0.21333,0.49136,0.11581,0.53997,0.55363,0.54737,0.42844,0.51728,0.53662,0.50067,0.62175,0.5945,0.61829,0.57775,0.54889,0.55135,0.62456,0.54133,0.69262
peace,0.52638,0.89845,0.43696,0.83582,0.38752,0.72633,0.41676,0.60986,0.48317,0.55075,0.40226,0.52042,0.36113,0.36083,0.34079,0.2674,0.32927,0.18472,0.47642,0.51393,0.47858,0.32864,0.48338,0.21676,0.49052,0.12177,0.53778,0.55344,0.54617,0.43246,0.51589,0.53697,0.49937,0.61913,0.59086,0.61927,0.57526,0.55319,0.54797,0.6249,0.53756,0.6887
peace,0.53103,0.89899,0.43786,0.83753,0.38899,0.73112,0.41827,0.61422,0.48267,0.54995,0.40123,0.52143,0.36035,0.3611,0.34018,0.26878,0.32991,0.18665,0.47716,0.51359,0.47817,0.33001,0.48339,0.21631,0.49068,0.11854,0.53885,0.55217,0.54776,0.4327,0.5197,0.54023,0.50345,0.62436,0.59234,0.61749,0.5792,0.5495,0.55218,0.62427,0.53977,0.6912
peace,0.52038,0.88531,0.43543,0.83019,0.38496,0.71715,0.41741,0.60871,0.4842,0.55145,0.40342,0.51814,0.36245,0.36092,0.34177,0.26909,0.33002,0.18988,0.47709,0.51254,0.47995,0.32927,0.48315,0.21798,0.49046,0.12582,0.53836,0.55093,0.54614,0.43648,0.51516,0.54063,0.49937,0.62371,0.59211,0.61381,0.57458,0.55588,0.54667,0.63111,0.53558,0.69723
peace,0.52153,0.88611,0.43331,0.83372,0.3854,0.72417,0.42206,0.61616,0.48713,0.55406,0.40577,0.51722,0.36685,0.36276,0.34761,0.27291,0.33667,0.19427,0.48138,0.5104,0.48457,0.3283,0.4875,0.21569,0.494,0.11889,0.54184,0.55022,0.551,0.43706,0.5192,0.5484,0.5028,0.63519,0.59468,0.61801,0.57754,0.56068,0.54721,0.64038,0.53338,0.70888
peace,0.52544,0.88836,0.4363,0.82777,0.39042,0.72466,0.42309,0.61599,0.48771,0.56172,0.40784,0.52024,0.36706,0.36308,0.3475,0.27179,0.33667,0.19211,0.4826,0.51534,0.4861,0.33365,0.49119,0.22317,0.49851,0.1297,0.543,0.55657,0.55209,0.43769,0.51988,0.54004,0.50243,0.62105,0.59565,0.62494,0.57789,0.56553,0.54862,0.63614,0.53713,0.69819
peace,0.52518,0.89115,0.43711,0.83388,0.39122,0.7246,0.42811,0.61789,0.49521,0.56422,0.41152,0.51952,0.37282,0.36294,0.35468,0.27218,0.34496,0.19155,0.48705,0.51367,0.49058,0.33293,0.49552,0.22242,0.50344,0.12565,0.54803,0.55404,0.55602,0.43819,0.52291,0.54566,0.50507,0.63106,0.60053,0.62305,0.57859,0.57034,0.54676,0.64452,0.53302,0.70931
peace,0.52876,0.8885,0.43994,0.82918,0.39444,0.72388,0.42983,0.61718,0.49332,0.56068,0.41264,0.52103,0.37304,0.36473,0.35406,0.27387,0.34395,0.19332,0.4868,0.51582,0.49046,0.33505,0.49659,0.22492,0.50511,0.13179,0.54707,0.55492,0.55677,0.43756,0.52547,0.54099,0.50778,0.62298,0.59998,0.62085,0.57996,0.57097,0.55004,0.64447,0.53735,0.70762
peace,0.53173,0.89415,0.44112,0.82616,0.39497,0.72068,0.43343,0.61092,0.50213,0.56385,0.41308,0.52297,0.37313,0.36329,0.35557,0.26902,0.34596,0.18579,0.48729,0.51756,0.49136,0.33205,0.49739,0.22254,0.504,0.1308,0.5483,0.55888,0.55806,0.44423,0.52794,0.54456,0.51027,0.62357,0.59951,0.62875,0.58378,0.56586,0.55531,0.63234,0.54226,0.69296
peace,0.53158,0.89116,0.44515,0.83312,0.39417,0.72666,0.42402,0.62203,0.48765,0.56463,0.41444,0.51922,0.37444,0.36649,0.35532,0.27307,0.34457,0.19012,0.48764,0.51562,0.49273,0.33604,0.49695,0.22678,0.50365,0.13444,0.54901,0.55624,0.55968,0.44252,0.52683,0.54211,0.50748,0.62278,0.60161,0.62287,0.5853,0.56818,0.55529,0.63844,0.54188,0.70115
peace,0.53873,0.91305,0.44392,0.83896,0.39636,0.73629,0.43114,0.62421,0.50182,0.57552,0.41631,0.52747,0.37633,0.36691,0.35832,0.27376,0.35005,0.18897,0.49102,0.52203,0.49385,0.33698,0.50193,0.22623,0.50984,0.13095,0.55258,0.56513,0.56271,0.44711,0.53192,0.55302,0.51192,0.63411,0.60437,0.6385,0.59112,0.57293,0.56047,0.64155,0.54443,0.7037
peace,0.53311,0.90896,0.44284,0.83869,0.39549,0.73025,0.43797,0.62069,0.51048,0.57585,0.41879,0.52469,0.38051,0.36757,0.36238,0.27683,0.35205,0.19518,0.49446,0.52008,0.49914,0.34155,0.50711,0.23103,0.5159,0.1338,0.55554,0.56328,0.56573,0.45072,0.53412,0.55697,0.51485,0.63911,0.6073,0.63715,0.59343,0.57342,0.56042,0.64274,0.54243,0.70549
peace,0.53635,0.92199,0.44415,0.83844,0.39788,0.73394,0.43431,0.62005,0.50529,0.57662,0.42025,0.52901,0.38126,0.36288,0.36169,0.27407,0.35188,0.19271,0.49454,0.52506,0.49723,0.34027,0.50528,0.22958,0.51291,0.13488,0.55583,0.57026,0.57008,0.44806,0.53705,0.55665,0.5153,0.63741,0.60583,0.64656,0.59978,0.57207,0.5684,0.63862,0.55081,0.70029
peace,0.54005,0.92282,0.44609,0.84306,0.40109,0.73795,0.43902,0.6197,0.51371,0.57879,0.42026,0.53328,0.38186,0.3665,0.36477,0.27397,0.35595,0.18962,0.49585,0.52656,0.49952,0.34168,0.50886,0.23078,0.51656,0.13342,0.55747,0.5686,0.56815,0.44606,0.53858,0.55959,0.51997,0.64355,0.60944,0.6433,0.5991,0.57115,0.56829,0.64256,0.55166,0.70698
peace,0.53887,0.92001,0.44846,0.8409,0.39967,0.7365,0.43776,0.62405,0.5098,0.57848,0.42244,0.52774,0.38286,0.36763,0.36431,0.27571,0.35495,0.19071,0.49679,0.52355,0.4992,0.33993,0.50739,0.22781,0.51559,0.13217,0.55786,0.56894,0.57067,0.44645,0.53915,0.55569,0.519,0.63958,0.60945,0.64553,0.60223,0.57123,0.57041,0.64077,0.55317,0.7056
peace,0.54341,0.92561,0.44713,0.84329,0.40187,0.74146,0.44006,0.62536,0.51443,0.58533,0.42319,0.53366,0.38321,0.36837,0.36662,0.27535,0.35851,0.19051,0.49888,0.52664,0.50152,0.34227,0.51213,0.22896,0.51986,0.1306,0.56075,0.56896,0.57166,0.44981,0.5421,0.56662,0.52288,0.65055,0.61153,0.64502,0.60074,0.57038,0.56885,0.64208,0.55067,0.7062
peace,0.54449,0.92651,0.44887,0.84791,0.40546,0.7474,0.44108,0.63044,0.5154,0.58828,0.4227,0.53664,0.38242,0.37064,0.36446,0.2764,0.35649,0.19264,0.49886,0.52939,0.50176,0.34565,0.51274,0.23249,0.52129,0.13332,0.56164,0.57202,0.57323,0.45537,0.54464,0.56898,0.52625,0.65396,0.6136,0.64716,0.60183,0.57339,0.5711,0.64574,0.55478,0.71078
peace,0.54618,0.93574,0.45136,0.85048,0.40796,0.74968,0.44113,0.62555,0.51409,0.58772,0.425,0.54424,0.38273,0.36711,0.3638,0.27221,0.35471,0.18733,0.50055,0.53688,0.50079,0.34552,0.51191,0.2314,0.51933,0.13212,0.5627,0.57866,0.57664,0.44866,0.54914,0.5655,0.53088,0.64857,0.61375,0.65416,0.6087,0.57727,0.57853,0.64885,0.56157,0.71134
peace,0.53836,0.91858,0.44932,0.83954,0.4043,0.73715,0.44349,0.62829,0.51671,0.58442,0.42413,0.53268,0.38316,0.36636,0.36334,0.2733,0.3529,0.18883,0.49967,0.52957,0.50312,0.33997,0.51111,0.22717,0.51917,0.12966,0.56292,0.5733,0.57582,0.45236,0.54418,0.55918,0.52463,0.64231,0.61525,0.64738,0.59967,0.5865,0.56993,0.65595,0.55594,0.72009
peace,0.54115,0.91317,0.45372,0.84782,0.40211,0.73878,0.44394,0.63546,0.5146,0.58194,0.42564,0.52347,0.38476,0.3653,0.36527,0.27238,0.35442,0.1878,0.50217,0.51964,0.50714,0.33601,0.51411,0.22402,0.52283,0.12706,0.56503,0.56311,0.57802,0.45178,0.54874,0.56948,0.5322,0.6576,0.61894,0.63693,0.60641,0.5828,0.5753,0.65858,0.55895,0.72356
peace,0.53835,0.91666,0.45064,0.84678,0.4022,0.74025,0.44262,0.63319,0.51372,0.58278,0.42473,0.52976,0.38361,0.36604,0.3638,0.27204,0.35342,0.18609,0.50061,0.52646,0.50335,0.33895,0.51166,0.22718,0.5211,0.13122,0.5638,0.57095,0.58086,0.45114,0.55027,0.56366,0.53148,0.6493,0.61723,0.64552,0.61027,0.58421,0.57835,0.65738,0.56104,0.72206
peace,0.5388,0.91852,0.44997,0.84775,0.40032,0.73968,0.44262,0.63249,0.5163,0.58476,0.42379,0.53139,0.38321,0.36868,0.36394,0.27398,0.3541,0.18747,0.49968,0.52746,0.50363,0.33887,0.51192,0.22524,0.52108,0.12738,0.5628,0.57222,0.57757,0.45433,0.54834,0.56612,0.53074,0.65196,0.61679,0.64805,0.60866,0.58577,0.57632,0.65898,0.55897,0.7242
peace,0.53526,0.91763,0.44914,0.84944,0.39824,0.73981,0.44183,0.63651,0.51459,0.58519,0.42225,0.52904,0.38203,0.36872,0.36188,0.27483,0.35126,0.18903,0.49832,0.5265,0.50288,0.33837,0.50905,0.2251,0.51794,0.1293,0.56207,0.57212,0.57774,0.4546,0.5455,0.5639,0.52684,0.65056,0.61651,0.64768,0.60558,0.59058,0.57309,0.66453,0.55733,0.73097
peace,0.53147,0.91795,0.44545,0.84982,0.39691,0.73704,0.44293,0.63421,0.51579,0.5853,0.42003,0.53099,0.37998,0.36766,0.36044,0.2733,0.35051,0.18809,0.49711,0.52891,0.50118,0.34281,0.50838,0.23111,0.51851,0.13588,0.56107,0.57389,0.57795,0.455,0.54573,0.56621,0.52776,0.65313,0.6155,0.64829,0.6049,0.59039,0.5728,0.6657,0.55763,0.73259
peace,0.5323,0.92083,0.44592,0.85413,0.39737,0.74466,0.44115,0.64124,0.51398,0.59019,0.41864,0.53545,0.37902,0.3716,0.36003,0.27686,0.35033,0.19144,0.49544,0.53294,0.49991,0.34599,0.50838,0.23438,0.51915,0.13795,0.55961,0.5769,0.57753,0.45756,0.54703,0.57074,0.52925,0.65783,0.6149,0.65048,0.60773,0.58907,0.57676,0.6649,0.56066,0.73184
peace,0.53214,0.91716,0.44693,0.85387,0.39613,0.74331,0.44086,0.64156,0.51385,0.59008,0.41819,0.53308,0.37848,0.37168,0.35913,0.27801,0.349,0.19393,0.4951,0.53031,0.49968,0.34549,0.50789,0.2338,0.51865,0.13726,0.55899,0.57414,0.57648,0.46017,0.54766,0.573,0.53103,0.66017,0.61489,0.64728,0.60863,0.58633,0.57764,0.65999,0.56034,0.72526
peace,0.52825,0.92078,0.44495,0.85498,0.39588,0.74134,0.44029,0.64352,0.51123,0.58887,0.41817,0.53091,0.37772,0.37057,0.35574,0.27862,0.34396,0.19543,0.49523,0.53045,0.50071,0.34504,0.50549,0.23192,0.51452,0.13558,0.55955,0.57587,0.57898,0.45731,0.54364,0.56355,0.52311,0.64965,0.61524,0.65012,0.60407,0.5947,0.57163,0.66831,0.5559,0.73489
peace,0.52503,0.91645,0.44384,0.8504,0.39406,0.73676,0.43827,0.64158,0.50905,0.5864,0.4181,0.52841,0.37787,0.36956,0.35552,0.27812,0.34373,0.19555,0.49449,0.52882,0.49922,0.34479,0.50393,0.23151,0.51363,0.1358,0.55838,0.57431,0.57874,0.45692,0.54396,0.56345,0.52333,0.65046,0.61444,0.64814,0.60484,0.59523,0.5734,0.66842,0.55714,0.73498
peace,0.52885,0.9232,0.44693,0.85618,0.39599,0.74328,0.44077,0.64223,0.51496,0.58811,0.41815,0.53083,0.3773,0.36951,0.35546,0.27771,0.34366,0.19501,0.49502,0.52957,0.49911,0.34341,0.50475,0.23085,0.5141,0.13579,0.55902,0.57576,0.57589,0.45766,0.54453,0.56765,0.52706,0.65558,0.61451,0.65152,0.6055,0.5894,0.57499,0.6631,0.55929,0.73031
peace,0.52678,0.9193,0.44342,0.85596,0.39223,0.73855,0.43841,0.64188,0.51201,0.587,0.41705,0.52926,0.37593,0.37043,0.35329,0.27857,0.34087,0.19589,0.49401,0.52837,0.49891,0.34324,0.50371,0.22986,0.51285,0.13365,0.55791,0.57318,0.57707,0.45649,0.54322,0.56496,0.52374,0.65285,0.61435,0.64707,0.60417,0.59488,0.57056,0.67009,0.55258,0.73736
