label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
open_palm,0.0689,0.73113,0.18491,0.73142,0.27469,0.68093,0.34398,0.6289,0.39668,0.61982,0.24092,0.49708,0.28813,0.38017,0.3113,0.30977,0.32665,0.25017,0.18845,0.46192,0.228,0.329,0.25131,0.25255,0.2629,0.19317,0.13435,0.45762,0.15501,0.33906,0.16879,0.26802,0.17888,0.21184,0.0826,0.47972,0.07685,0.40372,0.07672,0.36406,0.08039,0.32728
open_palm,0.0613,0.73106,0.17868,0.73283,0.26837,0.68116,0.33671,0.62735,0.38934,0.61998,0.231,0.4982,0.2789,0.3795,0.30144,0.30859,0.31634,0.24938,0.17641,0.4649,0.2176,0.33281,0.24096,0.25712,0.25282,0.19811,0.12242,0.46192,0.14633,0.34405,0.16017,0.27461,0.16994,0.21939,0.0729,0.48462,0.06907,0.4087,0.06915,0.37056,0.07282,0.33619
open_palm,0.05092,0.74344,0.16593,0.74604,0.2567,0.69342,0.32828,0.6378,0.38261,0.62553,0.22009,0.50726,0.26236,0.38357,0.28154,0.30985,0.2933,0.24625,0.16306,0.47293,0.19969,0.33656,0.21859,0.25769,0.2262,0.19522,0.10936,0.4689,0.12753,0.35128,0.13624,0.28262,0.13909,0.23032,0.06396,0.49194,0.05891,0.41579,0.05744,0.38524,0.05605,0.3639
open_palm,0.05092,0.74344,0.16593,0.74604,0.2567,0.69342,0.32828,0.6378,0.38261,0.62553,0.22009,0.50726,0.26236,0.38357,0.28154,0.30985,0.2933,0.24625,0.16306,0.47293,0.19969,0.33656,0.21859,0.25769,0.2262,0.19522,0.10936,0.4689,0.12753,0.35128,0.13624,0.28262,0.13909,0.23032,0.06396,0.49194,0.05891,0.41579,0.05744,0.38524,0.05605,0.3639
open_palm,0.05113,0.75038,0.16589,0.75639,0.25933,0.69965,0.33078,0.6423,0.38538,0.63163,0.22195,0.51305,0.26186,0.38601,0.2797,0.3108,0.29036,0.24744,0.16401,0.47907,0.19903,0.3443,0.21664,0.26621,0.22328,0.2047,0.11123,0.47619,0.13047,0.36066,0.1397,0.29092,0.14135,0.2361,0.06779,0.50028,0.06375,0.42747,0.06105,0.39434,0.0561,0.36879
open_palm,0.06601,0.76824,0.17822,0.76419,0.2706,0.70461,0.34041,0.64823,0.39304,0.63683,0.22839,0.5199,0.2669,0.39232,0.28553,0.31488,0.29715,0.24918,0.17197,0.48696,0.20618,0.35189,0.22347,0.27218,0.23126,0.20778,0.11845,0.48619,0.13619,0.36952,0.14481,0.29726,0.14596,0.24062,0.0735,0.51258,0.06855,0.43924,0.06353,0.40211,0.0559,0.37349
open_palm,0.08433,0.78018,0.19432,0.77116,0.28412,0.71446,0.35281,0.65496,0.40534,0.64052,0.23922,0.52977,0.27658,0.40199,0.29255,0.32482,0.30251,0.25935,0.18485,0.49767,0.21524,0.35984,0.2296,0.28021,0.2379,0.2143,0.13138,0.49614,0.14396,0.37752,0.15074,0.30579,0.15239,0.24938,0.08449,0.52156,0.0746,0.44862,0.06937,0.41136,0.0631,0.38172
open_palm,0.106,0.79416,0.21922,0.77563,0.30586,0.71911,0.37313,0.66125,0.4249,0.64902,0.25595,0.53466,0.29201,0.40495,0.30692,0.32763,0.31517,0.26186,0.20023,0.50742,0.22788,0.36597,0.24072,0.28392,0.24834,0.21534,0.14575,0.51031,0.15594,0.38926,0.16213,0.31439,0.16483,0.25472,0.09909,0.53917,0.08664,0.46429,0.08114,0.42422,0.07632,0.39071
open_palm,0.13014,0.80393,0.24105,0.78732,0.32806,0.72963,0.39454,0.67003,0.44723,0.65368,0.27819,0.53744,0.3111,0.41037,0.32567,0.33185,0.33331,0.26416,0.22225,0.50924,0.24783,0.36788,0.25888,0.28613,0.26401,0.21608,0.16668,0.51295,0.17283,0.39121,0.17561,0.31576,0.17506,0.25534,0.11901,0.54413,0.10537,0.47033,0.09933,0.42912,0.09417,0.39446
open_palm,0.15695,0.81523,0.26604,0.79703,0.35149,0.73867,0.41535,0.67902,0.46652,0.6605,0.29733,0.55203,0.33042,0.42134,0.34526,0.33933,0.35315,0.27105,0.23995,0.5199,0.26467,0.37358,0.27547,0.28946,0.28084,0.22089,0.18477,0.52172,0.19084,0.395,0.19304,0.31788,0.1929,0.25761,0.13822,0.55148,0.12217,0.477,0.11597,0.43504,0.11273,0.40139
open_palm,0.17275,0.83838,0.28377,0.81507,0.37048,0.74915,0.43538,0.6872,0.48794,0.6757,0.3172,0.56548,0.34578,0.4261,0.35924,0.34084,0.36619,0.27024,0.25812,0.53552,0.2791,0.38307,0.28889,0.29582,0.29364,0.22533,0.20214,0.54008,0.20718,0.40876,0.20955,0.32856,0.20883,0.26554,0.1544,0.57195,0.13956,0.49452,0.13308,0.45088,0.12862,0.41477
open_palm,0.1906,0.8498,0.30041,0.83042,0.38831,0.76356,0.45102,0.70302,0.5024,0.68573,0.3342,0.57064,0.36204,0.436,0.3751,0.3511,0.38243,0.28045,0.27566,0.54307,0.29404,0.39472,0.30405,0.30719,0.31009,0.23665,0.21964,0.55062,0.22294,0.42097,0.225,0.34332,0.22472,0.28181,0.17123,0.58558,0.15492,0.50866,0.1471,0.46199,0.14171,0.42283
open_palm,0.21669,0.86293,0.32362,0.83865,0.40796,0.77528,0.4705,0.71509,0.52344,0.70068,0.3536,0.58134,0.3865,0.44856,0.40034,0.36502,0.40688,0.29623,0.29707,0.55251,0.31714,0.4003,0.32571,0.31243,0.32969,0.24243,0.24274,0.55817,0.24486,0.42437,0.24512,0.34444,0.24256,0.28157,0.19601,0.59175,0.17735,0.51476,0.16675,0.46729,0.15784,0.42765
open_palm,0.23417,0.86415,0.34614,0.84556,0.4318,0.78135,0.49908,0.7249,0.55103,0.71882,0.38362,0.58551,0.42173,0.45255,0.43752,0.37025,0.44452,0.30398,0.33001,0.55686,0.35584,0.40905,0.36893,0.32087,0.37675,0.24991,0.27724,0.56046,0.28719,0.42635,0.29348,0.34213,0.29383,0.27697,0.23062,0.59271,0.21059,0.51052,0.19815,0.45774,0.18687,0.41418
open_palm,0.26252,0.84866,0.3796,0.84225,0.46146,0.78369,0.52876,0.72905,0.5814,0.7309,0.41673,0.58708,0.46324,0.46194,0.48333,0.38082,0.49369,0.3171,0.36094,0.55113,0.39722,0.40612,0.41651,0.32338,0.42752,0.25987,0.30647,0.54871,0.32821,0.41952,0.33967,0.33824,0.34418,0.27743,0.25946,0.5748,0.24872,0.49289,0.23873,0.4447,0.2333,0.40271
open_palm,0.28913,0.85139,0.39864,0.84696,0.48349,0.7883,0.55097,0.73118,0.60411,0.73356,0.44013,0.59107,0.48991,0.46553,0.51341,0.38365,0.52738,0.31852,0.38316,0.55356,0.42266,0.40421,0.44365,0.31754,0.45649,0.25096,0.32715,0.55158,0.35035,0.41962,0.36313,0.33653,0.37006,0.27238,0.27927,0.57941,0.27287,0.49774,0.26928,0.44692,0.2685,0.40436
open_palm,0.29993,0.84623,0.41231,0.84573,0.49846,0.7879,0.56663,0.73337,0.62067,0.73281,0.46011,0.58702,0.51182,0.46417,0.53713,0.38295,0.55294,0.31648,0.40361,0.54695,0.4479,0.40462,0.47264,0.31918,0.48802,0.25176,0.34737,0.54453,0.3748,0.41809,0.39114,0.33803,0.40215,0.27321,0.298,0.57117,0.29492,0.49216,0.29396,0.43941,0.29579,0.39441
open_palm,0.31343,0.83271,0.42338,0.83431,0.50656,0.78199,0.57569,0.72536,0.63157,0.72284,0.4715,0.58551,0.52544,0.45808,0.55222,0.37673,0.57028,0.31213,0.41396,0.54369,0.46179,0.39997,0.48895,0.31409,0.50506,0.2488,0.35682,0.53948,0.3892,0.41205,0.41097,0.33255,0.42643,0.26951,0.30714,0.56238,0.30761,0.48022,0.31035,0.42745,0.3172,0.3824
open_palm,0.31762,0.82363,0.42669,0.82046,0.5096,0.76671,0.5796,0.70979,0.6366,0.70793,0.47155,0.58375,0.52159,0.45207,0.54746,0.36906,0.56657,0.30474,0.4153,0.54169,0.46263,0.39868,0.48999,0.30965,0.50785,0.24317,0.35897,0.53576,0.39381,0.4085,0.4167,0.3263,0.43348,0.26215,0.30929,0.55736,0.31103,0.47145,0.31272,0.41621,0.31885,0.36792
open_palm,0.31332,0.80212,0.42102,0.79948,0.50678,0.74389,0.57406,0.68967,0.63112,0.6843,0.46817,0.55435,0.51497,0.43282,0.53981,0.35416,0.55677,0.29061,0.415,0.51513,0.4567,0.38197,0.48286,0.29768,0.50038,0.23219,0.35939,0.51043,0.3885,0.392,0.40952,0.31635,0.42702,0.25622,0.30693,0.53307,0.30823,0.45512,0.31213,0.40355,0.31837,0.36006
open_palm,0.30609,0.77511,0.41567,0.77208,0.50202,0.71919,0.56899,0.66532,0.62676,0.65867,0.4629,0.53026,0.50713,0.41073,0.53175,0.33292,0.54791,0.26878,0.41195,0.49389,0.45227,0.35989,0.47782,0.27653,0.49569,0.20912,0.35616,0.49097,0.3852,0.37248,0.40534,0.29553,0.42285,0.23155,0.3019,0.51578,0.30137,0.43957,0.30411,0.38823,0.3099,0.34166
open_palm,0.29691,0.7449,0.40868,0.74447,0.49833,0.69241,0.56578,0.6397,0.62355,0.63087,0.45665,0.50083,0.4998,0.38153,0.52428,0.30324,0.54049,0.23859,0.40523,0.46438,0.44462,0.33127,0.47021,0.24825,0.48818,0.18082,0.34981,0.46228,0.37867,0.34531,0.39838,0.27055,0.4155,0.20807,0.29521,0.48748,0.29614,0.41157,0.29988,0.36157,0.3061,0.31591
open_palm,0.28267,0.71336,0.39526,0.71938,0.48914,0.66606,0.56058,0.61253,0.62102,0.6019,0.4514,0.47462,0.49533,0.34958,0.52152,0.26856,0.53947,0.20237,0.40007,0.43653,0.44051,0.30011,0.4662,0.21585,0.48363,0.14947,0.3445,0.43294,0.3754,0.31542,0.39519,0.23954,0.41137,0.1775,0.29004,0.45711,0.29116,0.38154,0.29495,0.33097,0.30057,0.2864
open_palm,0.27473,0.68204,0.38543,0.69446,0.4809,0.64315,0.55416,0.5872,0.61497,0.57906,0.44293,0.44313,0.4925,0.31806,0.52025,0.23665,0.53854,0.17043,0.39208,0.40066,0.43731,0.26401,0.46536,0.18105,0.4837,0.11531,0.33744,0.39302,0.37214,0.27278,0.39469,0.19857,0.41234,0.13789,0.284,0.4136,0.2867,0.34031,0.29231,0.2945,0.29953,0.25426
open_palm,0.26192,0.65834,0.37047,0.67823,0.46882,0.62433,0.54298,0.5665,0.6066,0.55798,0.43181,0.4167,0.48703,0.29136,0.51811,0.21091,0.53799,0.14493,0.38072,0.37212,0.43182,0.23548,0.46232,0.15009,0.4813,0.08303,0.32522,0.36222,0.36367,0.24119,0.38699,0.16841,0.40561,0.11035,0.26977,0.37901,0.27399,0.30133,0.28146,0.25947,0.29104,0.22583
open_palm,0.24605,0.65248,0.36155,0.65861,0.4538,0.60244,0.52638,0.54342,0.5906,0.53291,0.41429,0.39069,0.47141,0.2635,0.5013,0.18226,0.52045,0.11689,0.35871,0.3495,0.41417,0.21072,0.44638,0.12248,0.46725,0.05469,0.29944,0.34509,0.34334,0.22167,0.37087,0.14308,0.39409,0.08236,0.24175,0.36766,0.24909,0.28591,0.25925,0.23461,0.27062,0.19345
open_palm,0.23142,0.64643,0.34591,0.64854,0.43927,0.58938,0.50848,0.52999,0.57195,0.51715,0.39994,0.37136,0.45558,0.24864,0.48683,0.16825,0.50757,0.1031,0.34292,0.32813,0.39631,0.18831,0.42788,0.10035,0.44835,0.03237,0.28194,0.32164,0.32394,0.19571,0.3502,0.11771,0.37252,0.05733,0.22203,0.34304,0.22978,0.25735,0.23919,0.20312,0.24897,0.16026
open_palm,0.2118,0.648,0.33085,0.64546,0.42337,0.57872,0.48975,0.51533,0.54894,0.51086,0.38413,0.36814,0.44367,0.24371,0.47821,0.16353,0.50243,0.09843,0.32557,0.31971,0.38259,0.1777,0.41636,0.09318,0.44007,0.02811,0.26362,0.30645,0.30662,0.17386,0.33724,0.09587,0.36198,0.03595,0.20175,0.32308,0.20754,0.22946,0.21515,0.17131,0.22384,0.12504
open_palm,0.21382,0.64256,0.32574,0.63265,0.40474,0.56273,0.46452,0.50136,0.51784,0.49957,0.37154,0.35951,0.43155,0.23494,0.46559,0.15778,0.49026,0.09543,0.31202,0.30825,0.36913,0.15982,0.40265,0.07143,0.42802,0.00571,0.24874,0.29268,0.29174,0.15643,0.32395,0.07809,0.35073,0.0209,0.18444,0.30975,0.19203,0.20794,0.20191,0.14776,0.21421,0.10194
open_palm,0.22291,0.60553,0.31757,0.58939,0.37588,0.53356,0.4324,0.48786,0.481,0.49073,0.35681,0.36158,0.41359,0.2365,0.44403,0.15901,0.46836,0.09982,0.30578,0.31374,0.35854,0.16111,0.38961,0.06848,0.41745,0.00402,0.2465,0.29463,0.28352,0.15587,0.31008,0.07186,0.33734,0.01248,0.18007,0.30582,0.19324,0.19154,0.2025,0.1236,0.21953,0.06603
open_palm,0.22943,0.43011,0.29886,0.46388,0.34322,0.46626,0.37866,0.47287,0.42464,0.48296,0.37144,0.27357,0.40999,0.19329,0.42968,0.14424,0.44291,0.10704,0.3345,0.20676,0.38001,0.08979,0.40784,0.02858,0.42553,-0.0107,0.29032,0.18109,0.31585,0.07475,0.33709,0.01689,0.3599,-0.02999,0.2365,0.18515,0.22799,0.11964,0.22641,0.07836,0.23071,0.0432
open_palm,0.3611,0.73146,0.26208,0.67355,0.20252,0.57808,0.18205,0.50358,0.1935,0.48463,0.27294,0.36325,0.28119,0.24998,0.29,0.19035,0.30029,0.14175,0.32035,0.34856,0.33611,0.20489,0.34934,0.12966,0.3636,0.07174,0.36307,0.3574,0.38284,0.21877,0.39444,0.14327,0.40633,0.08441,0.41004,0.39524,0.43277,0.28799,0.44198,0.22837,0.45036,0.17604
open_palm,0.39675,0.75088,0.28745,0.69627,0.21479,0.60017,0.17696,0.51975,0.16113,0.48996,0.28544,0.37753,0.27321,0.25927,0.27364,0.19659,0.27958,0.14637,0.34554,0.35934,0.34241,0.22153,0.34732,0.14779,0.35097,0.09388,0.40179,0.3761,0.41041,0.24491,0.4179,0.17443,0.42384,0.11794,0.45907,0.42141,0.47896,0.32403,0.48798,0.26963,0.49757,0.21876
open_palm,0.42864,0.76683,0.32079,0.70843,0.2431,0.61063,0.19322,0.53208,0.14945,0.49761,0.31038,0.40405,0.28546,0.28037,0.27736,0.21144,0.27558,0.15474,0.37327,0.38442,0.36008,0.25145,0.35595,0.17562,0.35247,0.12203,0.43508,0.40153,0.44005,0.27894,0.43914,0.21192,0.43656,0.15544,0.49506,0.44333,0.51595,0.36409,0.52256,0.31621,0.53007,0.26947
open_palm,0.45063,0.77884,0.34774,0.7148,0.27051,0.6182,0.21502,0.5388,0.16405,0.5043,0.33991,0.42136,0.30975,0.29526,0.29748,0.22579,0.29093,0.16678,0.40264,0.40338,0.38484,0.27358,0.37523,0.19968,0.36643,0.14573,0.46462,0.42417,0.46419,0.30809,0.45827,0.24589,0.45112,0.19192,0.52289,0.46988,0.54105,0.39849,0.54586,0.35683,0.55114,0.31619
open_palm,0.46735,0.79702,0.37028,0.72641,0.29694,0.62734,0.24201,0.54582,0.18836,0.50916,0.36746,0.43573,0.33801,0.31027,0.32534,0.24152,0.31717,0.18253,0.42747,0.42229,0.40975,0.29302,0.3988,0.22122,0.38827,0.16557,0.48643,0.44665,0.48532,0.33363,0.47844,0.2755,0.46994,0.22224,0.54108,0.49511,0.55753,0.42546,0.56141,0.38845,0.56618,0.35165
open_palm,0.47867,0.80681,0.38692,0.73415,0.31866,0.63463,0.26433,0.55047,0.20935,0.51302,0.38901,0.45014,0.36148,0.32576,0.34813,0.2561,0.3382,0.19488,0.44741,0.4382,0.43258,0.30882,0.42241,0.23704,0.41123,0.18062,0.50329,0.46361,0.50343,0.35318,0.49664,0.29544,0.4871,0.24245,0.55496,0.51193,0.57175,0.44423,0.57587,0.40857,0.57977,0.37426
open_palm,0.49203,0.81899,0.40039,0.74096,0.33422,0.64383,0.27865,0.55959,0.2252,0.51832,0.40446,0.46151,0.37751,0.33432,0.36481,0.26306,0.35667,0.20193,0.46261,0.45064,0.4482,0.32081,0.43905,0.2475,0.42792,0.19166,0.51658,0.47571,0.51533,0.36653,0.50951,0.30794,0.50095,0.25567,0.56649,0.52303,0.58144,0.45444,0.58506,0.41934,0.58917,0.38698
open_palm,0.49848,0.82469,0.40952,0.74767,0.34456,0.65285,0.28958,0.56844,0.23586,0.52773,0.41382,0.47143,0.38688,0.34566,0.37524,0.27345,0.36789,0.21306,0.47,0.46059,0.45707,0.33036,0.4488,0.25678,0.43843,0.19967,0.52369,0.48476,0.5239,0.37602,0.51899,0.31627,0.51032,0.26243,0.57269,0.53034,0.58922,0.463,0.59459,0.4258,0.60015,0.39095
open_palm,0.50313,0.82007,0.41625,0.75024,0.35261,0.657,0.29981,0.5729,0.24754,0.53263,0.42159,0.47631,0.39658,0.35305,0.38525,0.28325,0.37785,0.22179,0.4775,0.46487,0.46622,0.33846,0.45869,0.2655,0.44899,0.20764,0.53015,0.48969,0.53378,0.38229,0.52994,0.32301,0.52279,0.26845,0.5779,0.53672,0.59704,0.47083,0.60364,0.43412,0.60955,0.39902
open_palm,0.50898,0.82442,0.42343,0.75188,0.36118,0.65961,0.30828,0.57762,0.25783,0.53887,0.43088,0.48145,0.40722,0.36035,0.39594,0.29102,0.38925,0.23173,0.48782,0.47039,0.47787,0.34484,0.47084,0.27269,0.46106,0.21785,0.5412,0.49629,0.54453,0.39105,0.54144,0.3299,0.5352,0.275,0.58876,0.54392,0.60735,0.47987,0.61322,0.44366,0.61897,0.40974
open_palm,0.51314,0.82255,0.43149,0.75513,0.37121,0.66259,0.32161,0.58321,0.27101,0.54635,0.442,0.48937,0.41859,0.37042,0.40881,0.30196,0.40262,0.24194,0.49613,0.47872,0.48658,0.35478,0.47999,0.28287,0.47167,0.22563,0.54674,0.50372,0.55229,0.3991,0.54974,0.34038,0.54357,0.28632,0.59177,0.55077,0.61235,0.48765,0.61941,0.45243,0.62445,0.41874
open_palm,0.52379,0.82774,0.44472,0.75891,0.38577,0.66722,0.3351,0.58802,0.28429,0.5513,0.45266,0.49462,0.43052,0.37772,0.42077,0.31132,0.414,0.2531,0.50628,0.48417,0.49722,0.36194,0.49101,0.29078,0.48289,0.23401,0.55681,0.50928,0.5616,0.40692,0.55958,0.34872,0.5546,0.29465,0.60203,0.55571,0.62128,0.4945,0.62766,0.46067,0.63297,0.42842
open_palm,0.52909,0.83139,0.45066,0.76098,0.39403,0.66698,0.34457,0.58644,0.29403,0.55092,0.46295,0.4989,0.44126,0.37987,0.43168,0.31198,0.42604,0.25293,0.51634,0.48984,0.50769,0.36639,0.50154,0.2952,0.49306,0.23887,0.56619,0.5159,0.57094,0.41222,0.5687,0.35407,0.56333,0.30068,0.61047,0.56296,0.62871,0.50092,0.63485,0.46682,0.63992,0.43487
open_palm,0.52923,0.82936,0.45311,0.76171,0.39785,0.66857,0.35004,0.58723,0.3003,0.54599,0.46984,0.49658,0.44989,0.38,0.43983,0.31274,0.43309,0.25425,0.52299,0.48912,0.51568,0.367,0.50973,0.29599,0.50137,0.23978,0.57208,0.51662,0.5792,0.4132,0.57739,0.35593,0.57168,0.30382,0.61525,0.56477,0.63467,0.50034,0.64082,0.46622,0.64527,0.43459
open_palm,0.53108,0.83415,0.45676,0.76351,0.40321,0.67205,0.35466,0.58872,0.30633,0.54445,0.47245,0.49819,0.45376,0.37981,0.4441,0.31054,0.43834,0.25081,0.52604,0.49102,0.52067,0.3677,0.51614,0.29661,0.50797,0.24129,0.57519,0.51909,0.58269,0.41589,0.58192,0.35809,0.57659,0.30609,0.61828,0.56713,0.63743,0.50248,0.64328,0.4663,0.64785,0.43309
open_palm,0.53089,0.83018,0.45645,0.7631,0.40341,0.67191,0.35526,0.58619,0.30578,0.54249,0.47251,0.49808,0.45462,0.38094,0.44544,0.31211,0.44014,0.25266,0.52601,0.48989,0.51983,0.36622,0.51483,0.29659,0.50668,0.2422,0.57523,0.51805,0.58175,0.41272,0.58028,0.35604,0.57492,0.30524,0.6187,0.56712,0.63793,0.50163,0.64407,0.46531,0.64855,0.43181
open_palm,0.52917,0.82828,0.45493,0.75806,0.40044,0.66721,0.35092,0.58369,0.30158,0.53984,0.46991,0.49535,0.4512,0.37756,0.44211,0.30941,0.43724,0.24991,0.52345,0.48752,0.51668,0.36473,0.51149,0.2948,0.50345,0.23941,0.5728,0.51528,0.57862,0.41281,0.57644,0.35591,0.57126,0.30396,0.61675,0.56292,0.63563,0.49857,0.64217,0.46319,0.6479,0.43033
open_palm,0.52857,0.82228,0.45348,0.75375,0.39784,0.66315,0.34696,0.58047,0.29601,0.53806,0.46726,0.49154,0.44787,0.37514,0.4395,0.30788,0.43499,0.24942,0.52,0.48322,0.51285,0.36233,0.50804,0.29152,0.50098,0.23484,0.56853,0.50998,0.57619,0.40851,0.57564,0.35182,0.57125,0.29818,0.61128,0.55653,0.63095,0.49595,0.63815,0.46246,0.64454,0.4302
open_palm,0.52384,0.81689,0.4487,0.74946,0.39302,0.65863,0.34219,0.57768,0.29199,0.53476,0.463,0.48683,0.44293,0.3714,0.43448,0.3039,0.43015,0.24654,0.51612,0.47848,0.50909,0.35677,0.50523,0.28686,0.49915,0.23245,0.56525,0.50519,0.57374,0.40259,0.57403,0.34694,0.57004,0.29591,0.60797,0.55139,0.62822,0.48881,0.63516,0.45666,0.64105,0.42654
open_palm,0.52156,0.81288,0.44444,0.74605,0.38808,0.65404,0.33836,0.5734,0.2886,0.53155,0.45869,0.48442,0.43933,0.36952,0.43087,0.30269,0.42647,0.24471,0.51213,0.47551,0.50588,0.35416,0.50244,0.28374,0.49647,0.2298,0.56116,0.50189,0.56976,0.39975,0.57022,0.34351,0.56647,0.29276,0.60443,0.54855,0.62545,0.48529,0.63266,0.45217,0.6386,0.42158
open_palm,0.51757,0.80873,0.44013,0.74334,0.38327,0.65493,0.3352,0.5748,0.28638,0.53324,0.4544,0.48026,0.43515,0.36627,0.42715,0.30027,0.42299,0.24285,0.50759,0.47223,0.50174,0.35301,0.49777,0.28305,0.49155,0.2284,0.55643,0.49882,0.56527,0.39847,0.5662,0.34131,0.56341,0.28823,0.6,0.5452,0.62213,0.48408,0.6298,0.44998,0.63672,0.41689
open_palm,0.5148,0.80547,0.43598,0.74079,0.37778,0.65168,0.33013,0.57269,0.28082,0.53339,0.44939,0.47917,0.43019,0.36523,0.4222,0.2999,0.41803,0.24248,0.50342,0.47135,0.49773,0.35136,0.49377,0.28028,0.48807,0.22487,0.55276,0.49851,0.56193,0.39646,0.563,0.33845,0.5606,0.28495,0.59678,0.54586,0.61902,0.48424,0.62698,0.44827,0.63404,0.41323
open_palm,0.51135,0.80557,0.43314,0.73945,0.37512,0.64881,0.32589,0.5707,0.27661,0.53208,0.44664,0.47658,0.42735,0.36353,0.41955,0.29757,0.41536,0.24017,0.50079,0.46808,0.49476,0.34848,0.4908,0.27751,0.48422,0.22265,0.55075,0.49477,0.55938,0.39336,0.56042,0.33524,0.557,0.28225,0.59479,0.54144,0.61713,0.48041,0.62538,0.44456,0.63244,0.40977
open_palm,0.50966,0.799,0.43053,0.73737,0.37251,0.65,0.32564,0.56955,0.27657,0.53146,0.44342,0.47548,0.42417,0.36298,0.41617,0.29815,0.41244,0.24148,0.49799,0.46609,0.49226,0.34631,0.48812,0.27539,0.48236,0.22007,0.54825,0.49195,0.55862,0.39145,0.56051,0.33307,0.55843,0.28009,0.59285,0.53844,0.61647,0.47833,0.62478,0.44125,0.63171,0.40528
open_palm,0.5101,0.80104,0.42924,0.73546,0.36998,0.64562,0.32193,0.56669,0.27209,0.52925,0.44238,0.47355,0.42225,0.35944,0.41399,0.29287,0.40967,0.23603,0.4966,0.46459,0.49029,0.34393,0.48697,0.27231,0.48115,0.21735,0.54735,0.49065,0.55602,0.38834,0.55832,0.32953,0.55598,0.27689,0.59267,0.53722,0.6155,0.47585,0.62414,0.43907,0.63155,0.40398
open_palm,0.5094,0.8009,0.42871,0.73658,0.36921,0.64796,0.32058,0.56951,0.27108,0.52827,0.44211,0.47136,0.42196,0.35749,0.41344,0.29104,0.40864,0.23324,0.49649,0.46185,0.49031,0.34104,0.48634,0.2695,0.48039,0.21369,0.54709,0.48828,0.5559,0.3854,0.55784,0.32663,0.55536,0.27263,0.59187,0.53561,0.61533,0.47395,0.6242,0.43753,0.63162,0.40181
open_palm,0.51005,0.80018,0.42766,0.7354,0.3676,0.6468,0.31958,0.56847,0.27126,0.52676,0.44009,0.4698,0.41936,0.35435,0.41068,0.28693,0.40596,0.22926,0.49498,0.45984,0.48921,0.33786,0.48586,0.26628,0.48006,0.21157,0.54589,0.48616,0.5554,0.38222,0.55827,0.32297,0.55658,0.2699,0.59138,0.53408,0.61558,0.47123,0.62413,0.43376,0.63132,0.39718
open_palm,0.50862,0.79811,0.42654,0.73342,0.36581,0.64515,0.31717,0.56637,0.2689,0.52306,0.43856,0.46911,0.41741,0.35338,0.40824,0.28549,0.40254,0.22814,0.49377,0.45896,0.48766,0.33397,0.4847,0.26171,0.47861,0.20815,0.54514,0.48499,0.55502,0.37913,0.55789,0.31861,0.55557,0.26515,0.59089,0.53192,0.61576,0.46828,0.62489,0.42966,0.632,0.39201
open_palm,0.50792,0.79614,0.42674,0.73367,0.36572,0.64556,0.31686,0.56695,0.26856,0.52485,0.43716,0.4669,0.41627,0.35189,0.40686,0.28435,0.40106,0.22582,0.49286,0.45576,0.48672,0.33226,0.48337,0.26024,0.4771,0.20615,0.54459,0.48182,0.55457,0.37695,0.55688,0.31634,0.55444,0.26196,0.58998,0.52954,0.61527,0.46731,0.62468,0.42909,0.63222,0.39144
open_palm,0.50912,0.79542,0.42671,0.73234,0.36436,0.64277,0.3153,0.56379,0.26732,0.522,0.43726,0.46593,0.41587,0.34879,0.4064,0.2801,0.40072,0.22124,0.49297,0.4546,0.48676,0.32886,0.4838,0.25611,0.47785,0.20183,0.54492,0.48062,0.55437,0.37407,0.55686,0.31227,0.55469,0.25688,0.59089,0.52868,0.61581,0.46588,0.62534,0.42759,0.63305,0.38982
open_palm,0.50962,0.79777,0.42662,0.73105,0.36523,0.64117,0.31424,0.56164,0.26547,0.51912,0.43757,0.46476,0.41646,0.34597,0.40717,0.27594,0.40195,0.21724,0.4935,0.4542,0.48746,0.32736,0.48531,0.25372,0.47939,0.19984,0.54576,0.48022,0.55567,0.37264,0.55843,0.31057,0.55544,0.25609,0.59214,0.52728,0.61759,0.46369,0.62728,0.42488,0.63485,0.38737
open_palm,0.50818,0.79365,0.42624,0.72986,0.3651,0.63958,0.31587,0.56121,0.26832,0.51993,0.43792,0.46198,0.41734,0.34547,0.40798,0.27718,0.40201,0.21867,0.49413,0.45141,0.48868,0.3255,0.48582,0.25266,0.48001,0.19822,0.54626,0.47795,0.55688,0.37119,0.56008,0.30934,0.55868,0.25426,0.59189,0.52675,0.61714,0.46238,0.62705,0.42362,0.63549,0.38594
open_palm,0.50867,0.79162,0.42717,0.72866,0.36553,0.64095,0.31657,0.56185,0.26875,0.51888,0.43871,0.46126,0.41788,0.34454,0.40874,0.27584,0.40333,0.21671,0.49507,0.45053,0.48954,0.32487,0.48624,0.25122,0.48032,0.19595,0.54703,0.4774,0.55816,0.3708,0.56125,0.30881,0.5598,0.25337,0.59254,0.52638,0.61816,0.46295,0.62842,0.42391,0.63699,0.38547
